527.54	1572.3
528.029	1410.97
528.517	1225.8
529.006	1150.28
529.494	1033.87
529.983	960.3
530.471	859.451
530.96	780.908
531.448	752.897
531.937	699.586
532.425	662.543
532.914	607.291
533.402	616.66
533.89	541.96
534.379	523.457
534.867	483.243
535.355	469.962
535.844	456.963
536.332	426.057
536.82	398.628
537.308	379.597
537.796	383.941
538.284	366.909
538.773	347.226
539.259	330.859
539.747	309.007
540.235	313.119
540.723	308.506
541.211	301.24
541.698	281.243
542.186	271.436
542.674	274.641
543.16	259.626
543.648	246.028
544.136	250.592
544.624	229.03
545.111	222.048
545.599	208.847
546.085	199.154
546.572	217.757
547.06	217.89
547.548	187.018
548.035	202.583
548.523	183.243
549.008	169.203
549.496	174.251
549.983	173.689
550.471	165.402
550.956	160.588
551.444	158.311
551.931	165.494
552.418	157.147
552.904	157.755
553.391	145.301
553.878	138.251
554.365	130.931
554.851	139.697
555.338	136.433
555.825	128.333
556.31	132.986
556.797	121.005
557.284	129.247
557.769	123.506
558.257	114.661
558.744	120.119
559.229	119.763
559.716	113.579
560.202	106.822
560.687	104.588
561.174	103.008
561.661	112.185
562.146	111.935
562.633	100.774
563.12	98.5935
563.604	92.5594
564.091	92.219
564.576	97.6968
564.754	99.8317
565.245	95.8485
565.738	97.8653
566.228	99.8821
566.719	95.8989
567.212	81.9157
567.702	95.9325
568.193	89.9492
568.685	91.966
569.176	79.9828
569.666	75.9996
570.159	90.0164
570.649	86.0332
571.14	80.05
571.63	74.0667
572.122	80.0835
572.613	76.1003
573.103	82.1171
573.595	58.1339
574.086	86.1507
574.576	72.1674
575.066	68.1842
575.558	78.201
576.048	76.2178
576.539	72.2346
577.029	72.2514
577.519	80.2682
578.011	72.285
578.501	72.3017
578.991	74.3185
579.481	76.3353
579.971	74.3521
580.463	76.3689
580.953	68.3857
581.442	74.4024
581.932	62.4192
582.422	76.436
582.914	60.4528
583.404	76.4696
583.893	66.4864
584.383	74.5031
584.873	66.5199
585.362	82.5367
585.852	68.5535
586.342	70.5703
586.833	74.5871
587.323	72.6039
587.812	64.6206
588.302	64.6374
588.791	66.6542
589.281	74.671
589.77	70.6878
590.259	60.7046
590.749	82.7214
591.238	64.7381
591.727	70.7549
592.219	68.7717
592.708	58.7885
593.197	68.8053
593.686	66.8221
594.176	62.8388
594.665	60.8556
595.154	68.8724
595.643	70.8892
596.132	80.906
596.621	64.9228
597.11	64.9396
597.599	72.9563
598.088	66.9731
598.577	66.9899
599.066	75.0067
599.555	77.0235
600.044	77.0403
600.533	75.057
601.021	75.0738
601.51	67.0906
601.999	69.1074
602.488	63.1242
602.974	73.141
603.463	73.1578
